iter	Passed	Remaining
3244	11053	5978
3245	11056	5974
3246	11058	5970
3247	11061	5966
3248	11063	5962
3249	11065	5958
3250	11068	5954
3251	11070	5950
3252	11073	5946
3253	11075	5942
3254	11078	5938
3255	11080	5934
3256	11083	5931
3257	11086	5927
3258	11088	5923
3259	11091	5919
3260	11093	5915
3261	11095	5911
3262	11098	5908
3263	11100	5904
3264	11103	5900
3265	11105	5896
3266	11107	5892
3267	11110	5888
3268	11112	5884
3269	11115	5880
3270	11117	5876
3271	11120	5872
3272	11122	5868
3273	11124	5864
3274	11127	5860
3275	11129	5857
3276	11132	5853
3277	11134	5849
3278	11136	5845
3279	11139	5841
3280	11141	5837
3281	11144	5833
3282	11146	5829
3283	11149	5825
3284	11151	5821
3285	11153	5817
3286	11156	5814
3287	11158	5810
3288	11161	5806
3289	11163	5802
3290	11166	5798
3291	11168	5794
3292	11171	5790
3293	11173	5787
3294	11176	5783
3295	11178	5779
3296	11180	5775
3297	11183	5771
3298	11185	5767
3299	11188	5763
3300	11190	5759
3301	11193	5756
3302	11195	5752
3303	11198	5748
3304	11200	5744
3305	11202	5740
3306	11205	5736
3307	11207	5732
3308	11210	5728
3309	11212	5724
3310	11215	5721
3311	11217	5717
3312	11220	5713
3313	11222	5709
3314	11225	5705
3315	11227	5701
3316	11230	5697
3317	11232	5694
3318	11235	5690
3319	11237	5686
3320	11240	5682
3321	11242	5678
3322	11244	5674
3323	11248	5671
3324	11252	5668
3325	11256	5665
3326	11260	5662
3327	11263	5658
3328	11267	5655
3329	11271	5652
3330	11274	5649
3331	11278	5645
3332	11281	5642
3333	11285	5639
3334	11288	5635
3335	11292	5632
3336	11296	5629
3337	11299	5626
3338	11303	5622
3339	11306	5619
3340	11310	5616
3341	11314	5613
3342	11318	5610
3343	11321	5606
3344	11325	5603
3345	11329	5600
3346	11332	5597
3347	11336	5593
3348	11340	5590
3349	11342	5586
3350	11345	5582
3351	11347	5579
3352	11350	5575
3353	11353	5571
3354	11355	5567
3355	11357	5563
3356	11360	5559
3357	11362	5556
3358	11365	5552
3359	11367	5548
3360	11369	5544
3361	11372	5540
3362	11375	5537
3363	11377	5533
3364	11379	5529
3365	11382	5525
3366	11384	5521
3367	11387	5517
3368	11389	5514
3369	11392	5510
3370	11394	5506
3371	11399	5503
3372	11406	5502
3373	11411	5499
3374	11415	5496
3375	11419	5493
3376	11423	5490
3377	11429	5487
3378	11434	5485
3379	11438	5482
3380	11442	5479
3381	11447	5476
3382	11451	5473
3383	11455	5470
3384	11459	5467
3385	11463	5464
3386	11467	5461
3387	11474	5459
3388	11478	5456
3389	11483	5453
3390	11486	5450
3391	11488	5446
3392	11491	5442
3393	11493	5438
3394	11496	5434
3395	11500	5432
3396	11503	5428
3397	11505	5424
3398	11508	5420
3399	11511	5417
3400	11513	5413
3401	11516	5409
3402	11518	5405
3403	11521	5401
3404	11524	5398
3405	11526	5394
3406	11529	5390
3407	11531	5386
3408	11534	5383
3409	11536	5379
3410	11539	5375
3411	11543	5372
3412	11547	5369
3413	11551	5366
3414	11554	5362
3415	11556	5358
3416	11559	5355
3417	11561	5351
3418	11564	5347
3419	11567	5343
3420	11569	5340
3421	11572	5336
3422	11574	5332
3423	11577	5328
3424	11579	5324
3425	11584	5322
3426	11589	5319
3427	11594	5317
3428	11598	5313
3429	11603	5311
3430	11609	5308
3431	11614	5306
3432	11620	5303
3433	11624	5300
3434	11628	5297
3435	11632	5294
3436	11641	5294
3437	11644	5290
3438	11648	5287
3439	11652	5284
3440	11655	5280
3441	11698	5295
3442	11755	5315
3443	11802	5332
3444	11858	5352
3445	11864	5350
3446	11868	5347
3447	11872	5343
3448	11875	5340
3449	11879	5337
3450	11883	5333
3451	11887	5330
3452	11890	5327
3453	11894	5324
3454	11898	5320
3455	11902	5317
3456	11906	5314
3457	11909	5310
3458	11913	5307
3459	11917	5304
3460	11920	5300
3461	11924	5297
3462	11927	5293
3463	11931	5290
3464	11934	5287
3465	11938	5283
3466	11942	5280
3467	11945	5277
3468	11949	5273
3469	11952	5270
3470	11956	5266
3471	11960	5263
3472	11963	5260
3473	11967	5256
3474	11971	5253
3475	11974	5250
3476	11977	5246
3477	11981	5243
3478	11985	5239
3479	11989	5236
3480	11992	5233
3481	11996	5229
3482	12000	5226
3483	12003	5223
3484	12006	5219
3485	12010	5216
3486	12014	5212
3487	12018	5209
3488	12021	5206
3489	12025	5202
3490	12029	5199
3491	12033	5196
3492	12036	5193
3493	12041	5190
3494	12045	5186
3495	12050	5184
3496	12054	5181
3497	12058	5177
3498	12061	5174
3499	12065	5170
3500	12068	5167
3501	12072	5164
3502	12076	5160
3503	12080	5157
3504	12083	5154
3505	12087	5150
3506	12090	5147
3507	12094	5144
3508	12098	5140
3509	12101	5137
3510	12105	5134
3511	12109	5130
3512	12112	5127
3513	12116	5123
3514	12120	5120
3515	12123	5116
3516	12127	5113
3517	12132	5110
3518	12136	5107
3519	12141	5105
3520	12146	5102
3521	12151	5099
3522	12155	5095
3523	12158	5092
3524	12163	5089
3525	12167	5086
3526	12172	5083
3527	12177	5080
3528	12181	5077
3529	12186	5074
3530	12190	5071
3531	12194	5068
3532	12198	5064
3533	12201	5061
3534	12205	5058
3535	12208	5054
3536	12212	5051
3537	12216	5048
3538	12221	5045
3539	12225	5042
3540	12229	5038
3541	12232	5035
3542	12234	5031
3543	12237	5027
3544	12240	5023
3545	12242	5019
3546	12245	5016
3547	12247	5012
3548	12250	5008
3549	12253	5004
3550	12255	5000
3551	12257	4997
3552	12260	4993
3553	12263	4989
3554	12265	4985
3555	12268	4981
3556	12270	4978
3557	12273	4974
3558	12276	4970
3559	12278	4966
3560	12281	4962
3561	12283	4959
3562	12286	4955
3563	12288	4951
3564	12291	4947
3565	12293	4943
3566	12296	4939
3567	12298	4936
3568	12301	4932
3569	12303	4928
3570	12306	4924
3571	12308	4920
3572	12311	4916
3573	12313	4913
3574	12316	4909
3575	12319	4905
3576	12322	4902
3577	12326	4898
3578	12330	4895
3579	12334	4892
3580	12336	4888
3581	12339	4884
3582	12341	4880
3583	12344	4877
3584	12346	4873
3585	12349	4869
3586	12352	4865
3587	12354	4861
3588	12357	4858
3589	12359	4854
3590	12362	4850
3591	12365	4847
3592	12367	4843
3593	12370	4839
3594	12373	4835
3595	12375	4831
3596	12378	4828
3597	12380	4824
3598	12383	4820
3599	12386	4816
3600	12389	4813
3601	12391	4809
3602	12394	4805
3603	12396	4801
3604	12399	4798
3605	12401	4794
3606	12404	4790
3607	12407	4786
3608	12409	4782
3609	12412	4779
3610	12414	4775
3611	12417	4771
3612	12420	4767
3613	12422	4764
3614	12425	4760
3615	12427	4756
3616	12430	4752
3617	12432	4749
3618	12435	4745
3619	12438	4741
3620	12442	4738
3621	12445	4734
3622	12448	4731
3623	12450	4727
3624	12453	4723
3625	12455	4719
3626	12458	4716
3627	12460	4712
3628	12463	4708
3629	12465	4704
3630	12468	4700
3631	12471	4697
3632	12473	4693
3633	12476	4689
3634	12478	4685
3635	12481	4682
3636	12484	4678
3637	12487	4674
3638	12489	4671
3639	12492	4667
3640	12494	4663
3641	12497	4659
3642	12499	4656
3643	12502	4652
3644	12504	4648
3645	12507	4644
3646	12510	4641
3647	12512	4637
3648	12515	4633
3649	12517	4629
3650	12519	4625
3651	12522	4622
3652	12524	4618
3653	12527	4614
3654	12529	4610
3655	12532	4607
3656	12534	4603
3657	12537	4599
3658	12540	4595
3659	12542	4592
3660	12544	4588
3661	12547	4584
3662	12550	4580
3663	12552	4577
3664	12555	4573
3665	12557	4569
3666	12562	4566
3667	12565	4563
3668	12568	4559
3669	12571	4555
3670	12573	4552
3671	12576	4548
3672	12578	4544
3673	12581	4540
3674	12584	4537
3675	12586	4533
3676	12589	4529
3677	12591	4525
3678	12594	4522
3679	12596	4518
3680	12599	4514
3681	12604	4511
3682	12609	4508
3683	12615	4506
3684	12619	4503
3685	12623	4500
3686	12627	4496
3687	12631	4493
3688	12635	4490
3689	12640	4487
3690	12644	4484
3691	12648	4481
3692	12652	4477
3693	12656	4474
3694	12661	4471
3695	12676	4472
3696	12692	4473
3697	12696	4470
3698	12700	4466
3699	12704	4463
3700	12709	4460
3701	12713	4457
3702	12716	4454
3703	12720	4450
3704	12723	4447
3705	12727	4444
3706	12731	4440
3707	12735	4437
3708	12739	4434
3709	12743	4430
3710	12746	4427
3711	12750	4424
3712	12754	4421
3713	12758	4417
3714	12762	4414
3715	12766	4411
3716	12770	4408
3717	12774	4404
3718	12778	4401
3719	12782	4398
3720	12786	4395
3721	12790	4391
3722	12793	4388
3723	12795	4384
3724	12798	4380
3725	12800	4376
3726	12803	4373
3727	12805	4369
3728	12808	4365
3729	12811	4361
3730	12813	4358
3731	12816	4354
3732	12818	4350
3733	12821	4347
3734	12823	4343
3735	12848	4347
3736	12902	4360
3737	12948	4371
3738	12999	4384
3739	13036	4391
3740	13039	4388
3741	13043	4384
3742	13047	4381
3743	13051	4378
3744	13055	4375
3745	13059	4371
3746	13063	4368
3747	13066	4364
3748	13070	4361
3749	13074	4358
3750	13078	4354
3751	13081	4351
3752	13085	4347
3753	13088	4344
3754	13092	4341
3755	13096	4337
3756	13100	4334
3757	13103	4330
3758	13107	4327
3759	13111	4323
3760	13114	4320
3761	13118	4317
3762	13122	4313
3763	13126	4310
3764	13129	4306
3765	13133	4303
3766	13137	4300
3767	13141	4296
3768	13145	4293
3769	13149	4290
3770	13152	4286
3771	13156	4283
3772	13162	4280
3773	13165	4277
3774	13169	4273
3775	13174	4270
3776	13182	4268
3777	13187	4265
3778	13191	4262
3779	13195	4258
3780	13199	4255
3781	13204	4252
3782	13207	4249
3783	13211	4245
3784	13214	4242
3785	13218	4238
3786	13222	4235
3787	13225	4231
3788	13229	4228
3789	13233	4224
3790	13236	4221
3791	13240	4217
3792	13243	4214
3793	13246	4210
3794	13250	4207
3795	13253	4203
3796	13257	4200
3797	13261	4196
3798	13264	4193
3799	13268	4190
3800	13272	4186
3801	13276	4183
3802	13280	4179
3803	13283	4176
3804	13287	4173
3805	13291	4169
3806	13296	4166
3807	13299	4163
3808	13303	4159
3809	13307	4156
3810	13310	4152
3811	13313	4149
3812	13318	4145
3813	13321	4142
3814	13325	4139
3815	13328	4135
3816	13332	4132
3817	13336	4128
3818	13340	4125
3819	13343	4121
3820	13347	4118
3821	13351	4115
3822	13355	4111
3823	13358	4108
3824	13362	4104
3825	13365	4101
3826	13369	4097
3827	13373	4094
3828	13377	4091
3829	13381	4087
3830	13385	4084
3831	13389	4081
3832	13393	4077
3833	13397	4074
3834	13403	4071
3835	13406	4067
3836	13408	4064
3837	13411	4060
3838	13413	4056
3839	13416	4052
3840	13419	4049
3841	13421	4045
3842	13424	4041
3843	13426	4037
3844	13429	4034
3845	13432	4030
3846	13434	4026
3847	13436	4022
3848	13439	4018
3849	13442	4015
3850	13444	4011
3851	13447	4007
3852	13449	4003
3853	13452	4000
3854	13455	3996
3855	13457	3992
3856	13460	3988
3857	13462	3985
3858	13465	3981
3859	13468	3977
3860	13470	3973
3861	13473	3970
3862	13475	3966
3863	13478	3962
3864	13480	3958
3865	13483	3955
3866	13485	3951
3867	13488	3947
3868	13491	3943
3869	13493	3940
3870	13496	3936
3871	13498	3932
3872	13501	3928
3873	13503	3924
3874	13506	3921
3875	13508	3917
3876	13511	3913
3877	13513	3909
3878	13516	3906
3879	13518	3902
3880	13521	3898
3881	13524	3895
3882	13527	3891
3883	13531	3888
3884	13534	3884
3885	13537	3880
3886	13539	3876
3887	13542	3873
3888	13544	3869
3889	13547	3865
3890	13549	3861
3891	13552	3858
3892	13554	3854
3893	13557	3850
3894	13560	3847
3895	13563	3843
3896	13565	3839
3897	13567	3835
3898	13570	3832
3899	13573	3828
3900	13576	3824
3901	13578	3820
3902	13581	3817
3903	13583	3813
3904	13586	3809
3905	13588	3806
3906	13591	3802
3907	13593	3798
3908	13596	3794
3909	13599	3791
3910	13601	3787
3911	13604	3783
3912	13606	3779
3913	13609	3776
3914	13611	3772
3915	13614	3768
3916	13616	3764
3917	13619	3761
3918	13622	3757
3919	13624	3753
3920	13627	3749
3921	13629	3746
3922	13632	3742
3923	13634	3738
3924	13637	3735
3925	13639	3731
3926	13642	3727
3927	13644	3723
3928	13647	3720
3929	13649	3716
3930	13652	3712
3931	13655	3708
3932	13658	3705
3933	13661	3701
3934	13664	3698
3935	13666	3694
3936	13669	3690
3937	13671	3687
3938	13674	3683
3939	13676	3679
3940	13679	3675
3941	13681	3672
3942	13684	3668
3943	13686	3664
3944	13689	3660
3945	13691	3657
3946	13694	3653
3947	13696	3649
3948	13699	3646
3949	13702	3642
3950	13704	3638
3951	13707	3634
3952	13709	3631
3953	13711	3627
3954	13714	3623
3955	13716	3619
3956	13719	3616
3957	13721	3612
3958	13724	3608
3959	13726	3605
3960	13729	3601
3961	13731	3597
3962	13734	3593
3963	13736	3590
3964	13738	3586
3965	13741	3582
3966	13743	3578
3967	13746	3575
3968	13748	3571
3969	13752	3568
3970	13754	3564
3971	13757	3560
3972	13759	3556
3973	13762	3553
3974	13764	3549
3975	13767	3545
3976	13769	3541
3977	13772	3538
3978	13776	3535
3979	13780	3531
3980	13785	3528
3981	13789	3525
3982	13793	3522
3983	13798	3518
3984	13802	3515
3985	13806	3512
3986	13810	3509
3987	13815	3505
3988	13819	3502
3989	13823	3499
3990	13828	3496
3991	13832	3492
3992	13836	3489
3993	13840	3486
3994	13844	3482
3995	13851	3480
3996	13858	3477
3997	13860	3473
3998	13862	3470
3999	13865	3466
4000	13867	3462
4001	13871	3459
4002	13874	3455
4003	13876	3451
4004	13879	3448
4005	13882	3444
4006	13884	3440
4007	13886	3437
4008	13889	3433
4009	13891	3429
4010	13894	3425
4011	13896	3422
4012	13899	3418
4013	13901	3414
4014	13903	3411
4015	13906	3407
4016	13909	3403
4017	13912	3400
4018	13915	3396
4019	13919	3393
4020	13922	3389
4021	13925	3386
4022	13927	3382
4023	13929	3378
4024	13932	3374
4025	13934	3371
4026	13937	3367
4027	13939	3363
4028	13942	3360
4029	13944	3356
4030	13947	3352
4031	13949	3349
4032	13952	3345
4033	13954	3341
4034	13957	3337
4035	13959	3334
4036	13962	3330
4037	13965	3326
4038	13967	3323
4039	13969	3319
4040	13972	3315
4041	13975	3312
4042	13978	3308
4043	13980	3305
4044	13983	3301
4045	13986	3297
4046	13988	3294
4047	13991	3290
4048	13995	3287
4049	14008	3285
4050	14060	3293
4051	14107	3300
4052	14160	3308
4053	14213	3316
4054	14243	3319
4055	14246	3315
4056	14250	3312
4057	14253	3308
4058	14257	3305
4059	14261	3301
4060	14264	3298
4061	14268	3294
4062	14271	3291
4063	14275	3287
4064	14279	3284
4065	14283	3281
4066	14286	3277
4067	14290	3273
4068	14293	3270
4069	14296	3266
4070	14300	3263
4071	14304	3260
4072	14308	3256
4073	14312	3253
4074	14316	3249
4075	14325	3247
4076	14330	3244
4077	14334	3240
4078	14337	3237
4079	14340	3233
4080	14344	3230
4081	14347	3226
4082	14350	3223
4083	14356	3220
4084	14363	3217
4085	14386	3218
4086	14390	3214
4087	14393	3211
4088	14397	3207
4089	14401	3204
4090	14404	3200
4091	14408	3197
4092	14411	3193
4093	14415	3190
4094	14419	3186
4095	14432	3185
4096	14436	3181
4097	14440	3178
4098	14444	3175
4099	14449	3171
4100	14454	3168
4101	14458	3165
4102	14463	3161
4103	14467	3158
4104	14473	3155
4105	14486	3154
4106	14489	3150
4107	14493	3147
4108	14496	3143
4109	14500	3139
4110	14503	3136
4111	14507	3132
4112	14510	3129
4113	14513	3125
4114	14517	3122
4115	14521	3118
4116	14525	3115
4117	14529	3111
4118	14532	3108
4119	14536	3104
4120	14539	3101
4121	14543	3097
4122	14546	3094
4123	14550	3090
4124	14553	3087
4125	14557	3083
4126	14561	3080
4127	14565	3076
4128	14568	3073
4129	14572	3069
4130	14576	3066
4131	14579	3062
4132	14583	3059
4133	14587	3055
4134	14591	3052
4135	14594	3048
4136	14598	3045
4137	14602	3041
4138	14605	3038
4139	14608	3034
4140	14612	3031
4141	14616	3027
4142	14620	3024
4143	14624	3020
4144	14627	3017
4145	14630	3013
4146	14634	3010
4147	14638	3006
4148	14642	3003
4149	14645	2999
4150	14649	2996
4151	14653	2992
4152	14658	2989
4153	14662	2986
4154	14666	2982
4155	14670	2979
4156	14673	2975
4157	14675	2971
4158	14678	2968
4159	14680	2964
4160	14683	2960
4161	14685	2956
4162	14688	2953
4163	14690	2949
4164	14693	2945
4165	14695	2941
4166	14698	2938
4167	14700	2934
4168	14703	2930
4169	14705	2927
4170	14708	2923
4171	14710	2919
4172	14713	2915
4173	14716	2912
4174	14718	2908
4175	14721	2904
4176	14723	2901
4177	14726	2897
4178	14729	2893
4179	14732	2890
4180	14736	2886
4181	14741	2883
4182	14745	2879
4183	14749	2876
4184	14753	2873
4185	14757	2869
4186	14761	2866
4187	14764	2862
4188	14766	2858
4189	14769	2855
4190	14771	2851
4191	14774	2847
4192	14777	2844
4193	14779	2840
4194	14782	2836
4195	14784	2832
4196	14787	2829
4197	14790	2825
4198	14792	2821
4199	14795	2818
4200	14798	2814
4201	14800	2810
4202	14803	2807
4203	14805	2803
4204	14808	2799
4205	14810	2795
4206	14813	2792
4207	14815	2788
4208	14818	2784
4209	14821	2781
4210	14823	2777
4211	14826	2773
4212	14828	2770
4213	14831	2766
4214	14834	2762
4215	14836	2758
4216	14839	2755
4217	14841	2751
4218	14844	2747
4219	14846	2744
4220	14849	2740
4221	14851	2736
4222	14854	2733
4223	14856	2729
4224	14859	2725
4225	14861	2721
4226	14864	2718
4227	14866	2714
4228	14869	2710
4229	14871	2707
4230	14874	2703
4231	14877	2699
4232	14879	2696
4233	14881	2692
4234	14884	2688
4235	14887	2685
4236	14889	2681
4237	14892	2677
4238	14894	2673
4239	14897	2670
4240	14899	2666
4241	14902	2662
4242	14904	2659
4243	14907	2655
4244	14910	2651
4245	14913	2648
4246	14915	2644
4247	14918	2640
4248	14921	2637
4249	14923	2633
4250	14926	2629
4251	14928	2626
4252	14931	2622
4253	14933	2618
4254	14936	2615
4255	14938	2611
4256	14941	2607
4257	14943	2604
4258	14946	2600
4259	14950	2596
4260	14952	2593
4261	14955	2589
4262	14957	2585
4263	14960	2582
4264	14963	2578
4265	14965	2574
4266	14968	2571
4267	14970	2567
4268	14973	2563
4269	14975	2560
4270	14978	2556
4271	14980	2552
4272	14983	2549
4273	14985	2545
4274	14987	2541
4275	14990	2538
4276	14992	2534
4277	14995	2530
4278	14997	2527
4279	15000	2523
4280	15002	2519
4281	15005	2516
4282	15008	2512
4283	15010	2508
4284	15013	2505
4285	15015	2501
4286	15018	2497
4287	15020	2494
4288	15023	2490
4289	15025	2486
4290	15028	2483
4291	15030	2479
4292	15033	2475
4293	15035	2472
4294	15038	2468
4295	15040	2464
4296	15043	2461
4297	15045	2457
4298	15048	2453
4299	15053	2450
4300	15057	2447
4301	15061	2443
4302	15065	2440
4303	15070	2437
4304	15074	2433
4305	15079	2430
4306	15083	2427
4307	15088	2423
4308	15092	2420
4309	15096	2416
4310	15101	2413
4311	15105	2410
4312	15110	2406
4313	15114	2403
4314	15118	2400
4315	15122	2396
4316	15128	2393
4317	15132	2390
4318	15137	2386
4319	15140	2383
4320	15142	2379
4321	15146	2376
4322	15149	2372
4323	15151	2368
4324	15154	2365
4325	15156	2361
4326	15159	2357
4327	15161	2354
4328	15164	2350
4329	15167	2346
4330	15169	2343
4331	15172	2339
4332	15174	2335
4333	15177	2332
4334	15179	2328
4335	15182	2324
4336	15185	2321
4337	15188	2317
4338	15192	2314
4339	15196	2310
4340	15198	2307
4341	15201	2303
4342	15203	2299
4343	15260	2304
4344	15308	2307
4345	15360	2311
4346	15412	2315
4347	15452	2317
4348	15455	2313
4349	15459	2310
4350	15463	2306
4351	15467	2303
4352	15470	2299
4353	15474	2295
4354	15477	2292
4355	15481	2288
4356	15485	2285
4357	15488	2281
4358	15492	2278
4359	15495	2274
4360	15499	2271
4361	15504	2267
4362	15508	2264
4363	15512	2260
4364	15516	2257
4365	15521	2253
4366	15524	2250
4367	15528	2246
4368	15532	2243
4369	15535	2239
4370	15538	2236
4371	15542	2232
4372	15546	2229
4373	15549	2225
4374	15553	2221
4375	15557	2218
4376	15560	2214
4377	15564	2211
4378	15568	2207
4379	15571	2204
4380	15575	2200
4381	15579	2197
4382	15582	2193
4383	15585	2189
4384	15589	2186
4385	15592	2182
4386	15597	2179
4387	15600	2175
4388	15604	2172
4389	15607	2168
4390	15611	2165
4391	15615	2161
4392	15618	2158
4393	15621	2154
4394	15625	2150
4395	15629	2147
4396	15632	2143
4397	15636	2140
4398	15639	2136
4399	15643	2133
4400	15646	2129
4401	15650	2126
4402	15653	2122
4403	15656	2118
4404	15660	2115
4405	15663	2111
4406	15667	2108
4407	15670	2104
4408	15674	2101
4409	15677	2097
4410	15681	2093
4411	15684	2090
4412	15688	2086
4413	15691	2083
4414	15695	2079
4415	15699	2076
4416	15702	2072
4417	15706	2069
4418	15709	2065
4419	15713	2061
4420	15716	2058
4421	15719	2054
4422	15722	2051
4423	15726	2047
4424	15730	2044
4425	15733	2040
4426	15737	2036
4427	15740	2033
4428	15743	2029
4429	15747	2026
4430	15750	2022
4431	15754	2019
4432	15758	2015
4433	15761	2011
4434	15765	2008
4435	15768	2004
4436	15771	2001
4437	15775	1997
4438	15779	1994
4439	15783	1990
4440	15786	1987
4441	15790	1983
4442	15793	1980
4443	15797	1976
4444	15800	1972
4445	15804	1969
4446	15808	1965
4447	15812	1962
4448	15815	1958
4449	15819	1955
4450	15823	1951
4451	15827	1948
4452	15831	1944
4453	15835	1941
4454	15838	1937
4455	15842	1934
4456	15845	1930
4457	15849	1926
4458	15852	1923
4459	15857	1919
4460	15860	1916
4461	15865	1912
4462	15869	1909
4463	15873	1905
4464	15877	1902
4465	15881	1898
4466	15885	1895
4467	15888	1891
4468	15891	1888
4469	15893	1884
4470	15896	1880
4471	15898	1877
4472	15901	1873
4473	15904	1869
4474	15906	1866
4475	15909	1862
4476	15911	1858
4477	15914	1855
4478	15917	1851
4479	15919	1847
4480	15922	1844
4481	15925	1840
4482	15927	1836
4483	15930	1833
4484	15932	1829
4485	15935	1825
4486	15937	1822
4487	15940	1818
4488	15942	1814
4489	15945	1811
4490	15948	1807
4491	15950	1803
4492	15953	1800
4493	15955	1796
4494	15958	1792
4495	15962	1789
4496	15964	1785
4497	15967	1782
4498	15969	1778
4499	15972	1774
4500	15975	1771
4501	15977	1767
4502	15980	1763
4503	15982	1760
4504	15985	1756
4505	15987	1752
4506	15990	1749
4507	15992	1745
4508	15995	1741
4509	15998	1738
4510	16000	1734
4511	16003	1730
4512	16005	1727
4513	16008	1723
4514	16010	1719
4515	16013	1716
4516	16015	1712
4517	16018	1708
4518	16021	1705
4519	16023	1701
4520	16026	1697
4521	16028	1694
4522	16031	1690
4523	16033	1687
4524	16036	1683
4525	16038	1679
4526	16041	1676
4527	16043	1672
4528	16046	1668
4529	16049	1665
4530	16051	1661
4531	16054	1657
4532	16056	1654
4533	16059	1650
4534	16061	1646
4535	16064	1643
4536	16067	1639
4537	16069	1636
4538	16072	1632
4539	16074	1628
4540	16077	1625
4541	16080	1621
4542	16082	1617
4543	16085	1614
4544	16088	1610
4545	16090	1606
4546	16093	1603
4547	16095	1599
4548	16098	1596
4549	16100	1592
4550	16103	1588
4551	16105	1585
4552	16108	1581
4553	16111	1577
4554	16113	1574
4555	16116	1570
4556	16118	1566
4557	16121	1563
4558	16123	1559
4559	16126	1556
4560	16129	1552
4561	16131	1548
4562	16134	1545
4563	16136	1541
4564	16139	1537
4565	16141	1534
4566	16144	1530
4567	16146	1527
4568	16149	1523
4569	16152	1519
4570	16154	1516
4571	16157	1512
4572	16159	1508
4573	16162	1505
4574	16164	1501
4575	16167	1498
4576	16169	1494
4577	16172	1490
4578	16176	1487
4579	16179	1483
4580	16182	1480
4581	16184	1476
4582	16187	1472
4583	16190	1469
4584	16192	1465
4585	16195	1462
4586	16197	1458
4587	16200	1454
4588	16202	1451
4589	16205	1447
4590	16207	1443
4591	16210	1440
4592	16213	1436
4593	16215	1433
4594	16218	1429
4595	16220	1425
4596	16223	1422
4597	16225	1418
4598	16228	1415
4599	16231	1411
4600	16234	1407
4601	16236	1404
4602	16240	1400
4603	16243	1397
4604	16245	1393
4605	16248	1389
4606	16250	1386
4607	16253	1382
4608	16258	1379
4609	16262	1375
4610	16266	1372
4611	16271	1368
4612	16275	1365
4613	16279	1361
4614	16284	1358
4615	16288	1355
4616	16292	1351
4617	16297	1348
4618	16301	1344
4619	16305	1341
4620	16309	1337
4621	16313	1334
4622	16318	1330
4623	16322	1327
4624	16326	1323
4625	16333	1320
4626	16338	1317
4627	16342	1313
4628	16344	1309
4629	16347	1306
4630	16351	1302
4631	16354	1299
4632	16356	1295
4633	16359	1292
4634	16361	1288
4635	16364	1284
4636	16367	1281
4637	16369	1277
4638	16372	1274
4639	16374	1270
4640	16376	1266
4641	16379	1263
4642	16382	1259
4643	16384	1256
4644	16387	1252
4645	16389	1248
4646	16392	1245
4647	16396	1241
4648	16399	1238
4649	16403	1234
4650	16406	1231
4651	16419	1228
4652	16472	1228
4653	16705	1241
4654	16772	1243
4655	16837	1244
4656	16888	1243
4657	16950	1244
4658	17027	1246
4659	17041	1243
4660	17065	1241
4661	17080	1238
4662	17085	1234
4663	17089	1231
4664	17092	1227
4665	17098	1223
4666	17101	1220
4667	17105	1216
4668	17108	1212
4669	17112	1209
4670	17116	1205
4671	17121	1202
4672	17126	1198
4673	17131	1194
4674	17135	1191
4675	17139	1187
4676	17144	1183
4677	17148	1180
4678	17151	1176
4679	17155	1173
4680	17159	1169
4681	17163	1165
4682	17168	1162
4683	17171	1158
4684	17175	1154
4685	17179	1151
4686	17182	1147
4687	17186	1143
4688	17190	1140
4689	17193	1136
4690	17197	1132
4691	17201	1129
4692	17205	1125
4693	17209	1121
4694	17212	1118
4695	17217	1114
4696	17223	1111
4697	17227	1107
4698	17232	1103
4699	17236	1100
4700	17240	1096
4701	17244	1092
4702	17248	1089
4703	17253	1085
4704	17258	1082
4705	17264	1078
4706	17268	1074
4707	17272	1071
4708	17276	1067
4709	17280	1063
4710	17284	1060
4711	17288	1056
4712	17292	1053
4713	17295	1049
4714	17299	1045
4715	17303	1042
4716	17307	1038
4717	17310	1034
4718	17314	1031
4719	17318	1027
4720	17322	1023
4721	17325	1020
4722	17329	1016
4723	17332	1012
4724	17336	1009
4725	17340	1005
4726	17344	1001
4727	17347	998
4728	17351	994
4729	17355	990
4730	17358	986
4731	17362	983
4732	17366	979
4733	17370	976
4734	17373	972
4735	17376	968
4736	17380	964
4737	17384	961
4738	17388	957
4739	17391	953
4740	17394	950
4741	17398	946
4742	17402	942
4743	17405	939
4744	17409	935
4745	17412	931
4746	17416	928
4747	17420	924
4748	17423	920
4749	17427	917
4750	17431	913
4751	17434	909
4752	17438	906
4753	17441	902
4754	17445	898
4755	17448	895
4756	17456	891
4757	17461	888
4758	17465	884
4759	17469	880
4760	17472	877
4761	17476	873
4762	17479	869
4763	17483	866
4764	17487	862
4765	17491	858
4766	17494	855
4767	17499	851
4768	17503	847
4769	17507	844
4770	17511	840
4771	17515	836
4772	17519	833
4773	17524	829
4774	17531	826
4775	17533	822
4776	17536	818
4777	17540	814
4778	17543	811
4779	17546	807
4780	17549	803
4781	17555	800
4782	17557	796
4783	17562	792
4784	17565	789
4785	17569	785
4786	17572	781
4787	17576	778
4788	17578	774
4789	17581	770
4790	17586	767
4791	17589	763
4792	17592	759
4793	17595	756
4794	17597	752
4795	17603	748
4796	17605	745
4797	17609	741
4798	17611	737
4799	17615	733
4800	17619	730
4801	17621	726
4802	17625	722
4803	17627	719
4804	17632	715
4805	17635	711
4806	17638	708
